Days for shipping (real),Days for shipment (scheduled),Delivery Status,Late_delivery_risk,Customer City,Customer Country,Customer Zipcode,Latitude,Longitude,Market,Order City,Order Country,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,order_date,order_time,shipping_date,shipping_time,processing_time,shipment_status,order city latitude,order city longitude,distance,multiplier,approx_time,transit_time,effective_delivery_time
2,1,Late delivery,1,Richardson,EE. UU.,75080.0,32.97222138,-96.72789002,Pacific Asia,Saharanpur,India,South Asia,Uttar Pradesh,ON_HOLD,Pelican Sunstream 100 Kayak,199.9900055,First Class,2016-02-19,21:50:00,2016-02-21,21:50:00,2,On time,29.964,77.546,12990.979041162704,0.5,6495.4895,2,4
3,4,Shipping canceled,0,Saint Paul,EE. UU.,55124.0,44.72552109,-93.20613098,Pacific Asia,Asansol,India,South Asia,Bengala Occidental,SUSPECTED_FRAUD,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-19,07:07:00,2016-02-22,07:07:00,3,On time,23.68,86.99,12408.71377553916,1.0,12408.7138,3,6
2,2,Shipping on time,0,Chicago,EE. UU.,60629.0,41.77735519,-87.69663239,Pacific Asia,Asansol,India,South Asia,Bengala Occidental,PROCESSING,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-02-19,06:46:00,2016-02-21,06:46:00,2,On time,23.68,86.99,12716.023105771832,0.8,10172.8185,3,5
2,2,Shipping on time,0,Chicago,EE. UU.,60629.0,41.77735519,-87.69663239,Pacific Asia,Asansol,India,South Asia,Bengala Occidental,PROCESSING,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-02-19,06:46:00,2016-02-21,06:46:00,2,On time,23.68,86.99,12716.023105771832,0.8,10172.8185,3,5
2,2,Shipping on time,0,San Jose,EE. UU.,95125.0,37.29223251,-121.881279,Pacific Asia,Delhi,India,South Asia,Delhi,PENDING,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-02-19,05:01:00,2016-02-21,05:01:00,2,On time,28.61,77.23,12420.846826118435,0.8,9936.6775,3,5
2,4,Advance shipping,0,Caguas,Puerto Rico,725.0,18.29055214,-66.37050629,Pacific Asia,Gorakhpur,India,South Asia,Uttar Pradesh,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-18,18:30:00,2016-02-20,18:30:00,2,On time,26.7637,83.4039,14037.365585044035,1.0,14037.3656,4,6
2,4,Advance shipping,0,Caguas,Puerto Rico,725.0,18.29055214,-66.37050629,Pacific Asia,Gorakhpur,India,South Asia,Uttar Pradesh,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-18,18:30:00,2016-02-20,18:30:00,2,On time,29.4467,75.6724,13326.014437587928,1.0,13326.0144,4,6
2,4,Advance shipping,0,Caguas,Puerto Rico,725.0,18.29055214,-66.37050629,Pacific Asia,Gorakhpur,India,South Asia,Uttar Pradesh,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-18,18:30:00,2016-02-20,18:30:00,2,On time,26.7637,83.4039,14037.365585044035,1.0,14037.3656,4,6
2,4,Advance shipping,0,Caguas,Puerto Rico,725.0,18.29055214,-66.37050629,Pacific Asia,Gorakhpur,India,South Asia,Uttar Pradesh,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-18,18:30:00,2016-02-20,18:30:00,2,On time,29.4467,75.6724,13326.014437587928,1.0,13326.0144,4,6
6,4,Late delivery,1,Caguas,Puerto Rico,725.0,18.25651169,-66.37052918,Pacific Asia,Gorakhpur,India,South Asia,Uttar Pradesh,COMPLETE,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-18,18:09:00,2016-02-24,18:09:00,6,Delayed,26.7637,83.4039,14040.509528152554,1.0,14040.5095,4,10
6,4,Late delivery,1,Caguas,Puerto Rico,725.0,18.25651169,-66.37052918,Pacific Asia,Gorakhpur,India,South Asia,Uttar Pradesh,COMPLETE,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-18,18:09:00,2016-02-24,18:09:00,6,Delayed,29.4467,75.6724,13328.992948915038,1.0,13328.9929,4,10
4,4,Shipping on time,0,Caguas,Puerto Rico,725.0,18.29623985,-66.37059784,Pacific Asia,Indore,India,South Asia,Madhya Pradesh,COMPLETE,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-18,13:57:00,2016-02-22,13:57:00,4,Delayed,22.7167,75.8472,13878.940145999744,1.0,13878.9401,4,8
2,4,Advance shipping,0,Caguas,Puerto Rico,725.0,18.27657318,-66.03531647,Pacific Asia,Hyderabad,India,South Asia,Telangana,PENDING,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-18,00:59:00,2016-02-20,00:59:00,2,On time,17.3617,78.4747,14468.246301023684,1.0,14468.2463,4,6
3,2,Late delivery,1,Saint Louis,EE. UU.,63116.0,38.55750656,-90.2736969,Pacific Asia,Hyderabad,India,South Asia,Telangana,COMPLETE,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-02-17,20:05:00,2016-02-20,20:05:00,3,On time,17.3617,78.4747,13687.443951574494,0.8,10949.9552,3,6
2,2,Shipping on time,0,Los Angeles,EE. UU.,90022.0,34.02246857,-118.1672974,Pacific Asia,Hyderabad,India,South Asia,Telangana,CLOSED,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-02-17,19:44:00,2016-02-19,19:44:00,2,On time,17.3617,78.4747,14035.601045198824,0.8,11228.4808,3,5
6,4,Late delivery,1,Caguas,Puerto Rico,725.0,18.27771187,-66.37052918,Pacific Asia,Jodhpur,India,South Asia,Guyarat,PENDING,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-16,10:06:00,2016-02-22,10:06:00,6,Delayed,26.28,73.02,13398.670176818,1.0,13398.6702,4,10
6,4,Late delivery,1,Caguas,Puerto Rico,725.0,18.27771187,-66.37052918,Pacific Asia,Jodhpur,India,South Asia,Guyarat,PENDING,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-16,10:06:00,2016-02-22,10:06:00,6,Delayed,21.88,70.03,13500.726633504824,1.0,13500.7266,4,10
6,4,Late delivery,1,Phoenix,EE. UU.,85022.0,33.64781952,-112.0518799,Pacific Asia,Kota,India,South Asia,Chhattisgarh,PENDING,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-16,04:51:00,2016-02-22,04:51:00,6,Delayed,25.18,75.83,13420.86962280385,1.0,13420.8696,4,10
6,4,Late delivery,1,Phoenix,EE. UU.,85022.0,33.64781952,-112.0518799,Pacific Asia,Kota,India,South Asia,Chhattisgarh,PENDING,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-16,04:51:00,2016-02-22,04:51:00,6,Delayed,14.0333,80.05,14560.198825240032,1.0,14560.1988,4,10
6,4,Late delivery,1,Caguas,Puerto Rico,725.0,18.22088432,-66.37056732,Pacific Asia,Sangli,India,South Asia,Maharashtra,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-16,03:06:00,2016-02-22,03:06:00,6,Delayed,16.853,74.583,14230.508891326645,1.0,14230.5089,4,10
6,4,Late delivery,1,Caguas,Puerto Rico,725.0,18.23285484,-66.3705368,Pacific Asia,Coimbatore,India,South Asia,Tamil Nadu,COMPLETE,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-16,01:21:00,2016-02-22,01:21:00,6,Delayed,11.0167,76.9556,14840.982429673992,1.0,14840.9824,4,10
4,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.23476028,-66.37062836,Pacific Asia,Agra,India,South Asia,Uttar Pradesh,COMPLETE,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-02-15,22:53:00,2016-02-19,22:53:00,4,Delayed,27.18,78.02,13671.95053267441,0.8,10937.5604,3,7
2,1,Late delivery,1,Caguas,Puerto Rico,725.0,18.24754334,-66.0253067,Pacific Asia,Delhi,India,South Asia,Delhi,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,First Class,2016-02-14,20:16:00,2016-02-16,20:16:00,2,On time,28.61,77.23,13477.78437336254,0.5,6738.8922,2,4
4,4,Shipping on time,0,Caguas,Puerto Rico,725.0,18.28211212,-66.37058258,Pacific Asia,Kanpur,India,South Asia,Uttar Pradesh,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-14,06:36:00,2016-02-18,06:36:00,4,Delayed,26.4499,80.3319,13878.117802372944,1.0,13878.1178,4,8
5,4,Late delivery,1,Los Angeles,EE. UU.,90057.0,34.06108093,-118.2774735,Pacific Asia,Nasik,India,South Asia,Maharashtra,PENDING,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-13,20:27:00,2016-02-18,20:27:00,5,Delayed,19.9975,73.7898,13869.694925303913,1.0,13869.6949,4,9
4,4,Shipping on time,0,Manchester,EE. UU.,6040.0,41.7712059,-72.52085114,Pacific Asia,Nasik,India,South Asia,Maharashtra,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-13,20:05:00,2016-02-17,20:05:00,4,Delayed,19.9975,73.7898,12321.920465820456,1.0,12321.9205,3,7
6,4,Late delivery,1,Baltimore,EE. UU.,21229.0,39.28712082,-76.66523743,Pacific Asia,Gorakhpur,India,South Asia,Haryana,COMPLETE,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-13,15:32:00,2016-02-19,15:32:00,6,Delayed,26.7637,83.4039,12384.77271500893,1.0,12384.7727,3,9
6,4,Late delivery,1,Baltimore,EE. UU.,21229.0,39.28712082,-76.66523743,Pacific Asia,Gorakhpur,India,South Asia,Haryana,COMPLETE,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-13,15:32:00,2016-02-19,15:32:00,6,Delayed,29.4467,75.6724,11853.20939743534,1.0,11853.2094,3,9
5,2,Late delivery,1,New Braunfels,EE. UU.,78130.0,29.69708443,-98.12406158,Pacific Asia,Coimbatore,India,South Asia,Tamil Nadu,PENDING,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-02-13,06:26:00,2016-02-18,06:26:00,5,Delayed,11.0167,76.9556,15457.316243593075,0.8,12365.853,3,8
4,4,Shipping on time,0,El Paso,EE. UU.,79912.0,31.84699822,-106.5490112,Pacific Asia,Korba,India,South Asia,Chhattisgarh,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-12,21:19:00,2016-02-16,21:19:00,4,Delayed,22.3458,82.6963,13909.302706271412,1.0,13909.3027,4,8
3,4,Advance shipping,0,Atlanta,EE. UU.,30349.0,33.6080246,-84.43827057,Pacific Asia,Nagpur,India,South Asia,Maharashtra,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-12,06:57:00,2016-02-15,06:57:00,3,On time,21.1497,79.0806,13680.639248596312,1.0,13680.6392,4,7
5,4,Late delivery,1,Caguas,Puerto Rico,725.0,18.27383804,-66.37050629,Pacific Asia,Bokaro,India,South Asia,Jharkhand,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-12,02:24:00,2016-02-17,02:24:00,5,Delayed,23.7871,85.9564,14457.443679175463,1.0,14457.4437,4,9
3,4,Advance shipping,0,Jersey City,EE. UU.,7307.0,40.74726105,-74.04908752,Pacific Asia,Bokaro,India,South Asia,Jharkhand,CLOSED,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-12,01:42:00,2016-02-15,01:42:00,3,On time,23.7871,85.9564,12547.414882411036,1.0,12547.4149,3,6
2,4,Advance shipping,0,Vista,EE. UU.,92083.0,35.65368271,-118.3259201,Pacific Asia,Kalyan,India,South Asia,Maharashtra,CLOSED,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-12,01:21:00,2016-02-14,01:21:00,2,On time,19.2502,73.1602,13791.196938916912,1.0,13791.1969,4,6
2,4,Advance shipping,0,Vista,EE. UU.,92083.0,35.65368271,-118.3259201,Pacific Asia,Kalyan,India,South Asia,Maharashtra,CLOSED,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-12,01:21:00,2016-02-14,01:21:00,2,On time,19.2502,73.1602,13791.196938916912,1.0,13791.1969,4,6
2,2,Shipping on time,0,Cayey,Puerto Rico,736.0,39.49591446,-98.98998261,Pacific Asia,Meerut,India,South Asia,Uttar Pradesh,PROCESSING,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-02-11,23:36:00,2016-02-13,23:36:00,2,On time,28.98,77.71,12393.248241975763,0.8,9914.5986,3,5
6,4,Late delivery,1,Fort Lauderdale,EE. UU.,33312.0,26.11803436,-80.18949127,Pacific Asia,Meerut,India,South Asia,Uttar Pradesh,ON_HOLD,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-11,23:15:00,2016-02-17,23:15:00,6,Delayed,28.98,77.71,13450.307597844769,1.0,13450.3076,4,10
3,4,Advance shipping,0,Brooklyn,EE. UU.,11234.0,40.63061905,-73.92346191,Pacific Asia,Bhopal,India,South Asia,Madhya Pradesh,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-11,11:41:00,2016-02-14,11:41:00,3,On time,23.2599,77.4126,12317.213888195338,1.0,12317.2139,3,6
4,4,Shipping on time,0,Caguas,Puerto Rico,725.0,18.35911751,-66.07787323,Pacific Asia,Chandigarh,India,South Asia,Chandigarh,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-10,22:01:00,2016-02-14,22:01:00,4,Delayed,30.75,76.78,13263.894647094388,1.0,13263.8946,4,8
5,2,Late delivery,1,Alhambra,EE. UU.,91801.0,34.09844971,-118.1469803,Pacific Asia,Puducherry,India,South Asia,Puducherry,COMPLETE,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-02-10,20:37:00,2016-02-15,20:37:00,5,Delayed,11.9167,79.8167,14557.3584407072,0.8,11645.8868,3,8
5,2,Late delivery,1,Alhambra,EE. UU.,91801.0,34.09844971,-118.1469803,Pacific Asia,Puducherry,India,South Asia,Puducherry,COMPLETE,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-02-10,20:37:00,2016-02-15,20:37:00,5,Delayed,11.9167,79.8167,14557.3584407072,0.8,11645.8868,3,8
6,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.28803253,-66.37057495,Pacific Asia,Puducherry,India,South Asia,Puducherry,COMPLETE,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-02-10,19:13:00,2016-02-16,19:13:00,6,Delayed,11.9167,79.8167,15011.237965429526,0.8,12008.9904,3,9
3,4,Advance shipping,0,Brooklyn,EE. UU.,11203.0,32.71671677,-116.997261,Pacific Asia,Mangalore,India,South Asia,Karnataka,COMPLETE,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-10,14:40:00,2016-02-13,14:40:00,3,On time,12.8681,74.8425,14792.44763913445,1.0,14792.4476,4,7
4,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.26879501,-66.37055206,Pacific Asia,Srinagar,India,South Asia,Jammu y Cachemira,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-02-10,06:15:00,2016-02-14,06:15:00,4,Delayed,34.09,74.79,12887.785474140604,0.8,10310.2284,3,7
4,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.26879501,-66.37055206,Pacific Asia,Srinagar,India,South Asia,Jammu y Cachemira,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-02-10,06:15:00,2016-02-14,06:15:00,4,Delayed,30.22,78.78,13458.814864892129,0.8,10767.0519,3,7
4,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.26879501,-66.37055206,Pacific Asia,Srinagar,India,South Asia,Jammu y Cachemira,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-02-10,06:15:00,2016-02-14,06:15:00,4,Delayed,26.783,84.3018,14089.922993455766,0.8,11271.9384,3,7
4,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.26879501,-66.37055206,Pacific Asia,Srinagar,India,South Asia,Jammu y Cachemira,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-02-10,06:15:00,2016-02-14,06:15:00,4,Delayed,25.9823,86.6662,14296.557470003218,0.8,11437.246,3,7
5,4,Late delivery,1,Caguas,Puerto Rico,725.0,18.29609299,-66.37050629,Pacific Asia,Bangalore,India,South Asia,Karnataka,PROCESSING,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-09,16:36:00,2016-02-14,16:36:00,5,Delayed,12.9789,77.5917,14750.98367239651,1.0,14750.9837,4,9
2,4,Advance shipping,0,Caguas,Puerto Rico,725.0,18.22428322,-66.37058258,Pacific Asia,Puducherry,India,South Asia,Puducherry,PROCESSING,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-08,13:16:00,2016-02-10,13:16:00,2,On time,11.9167,79.8167,15015.758980368271,1.0,15015.759,4,6
3,4,Advance shipping,0,Dallas,EE. UU.,75228.0,31.24562454,-98.23904419,Pacific Asia,Kalyan,India,South Asia,Maharashtra,CLOSED,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-08,03:06:00,2016-02-11,03:06:00,3,On time,19.2502,73.1602,14325.61692359884,1.0,14325.6169,4,7
4,4,Shipping on time,0,Caguas,Puerto Rico,725.0,18.28431702,-66.3705368,Pacific Asia,Mangalore,India,South Asia,Karnataka,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-07,04:41:00,2016-02-11,04:41:00,4,Delayed,12.8681,74.8425,14529.55307309785,1.0,14529.5531,4,8
3,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.20191765,-66.37059784,Pacific Asia,Hyderabad,India,South Asia,Telangana,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-02-05,20:48:00,2016-02-08,20:48:00,3,On time,17.3617,78.4747,14499.584135888208,0.8,11599.6673,3,6
2,1,Late delivery,1,Caguas,Puerto Rico,725.0,18.29108048,-66.37050629,Pacific Asia,Agra,India,South Asia,Uttar Pradesh,PENDING,Pelican Sunstream 100 Kayak,199.9900055,First Class,2016-02-05,09:57:00,2016-02-07,09:57:00,2,On time,27.18,78.02,13667.014831435945,0.5,6833.5074,2,4
4,4,Shipping on time,0,Caguas,Puerto Rico,725.0,18.21439552,-66.37057495,Pacific Asia,Agra,India,South Asia,Uttar Pradesh,COMPLETE,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-05,08:53:00,2016-02-09,08:53:00,4,Delayed,27.18,78.02,13673.728495347254,1.0,13673.7285,4,8
2,4,Advance shipping,0,Carlisle,EE. UU.,17013.0,40.20003891,-77.24391937,Pacific Asia,Kanpur,India,South Asia,Uttar Pradesh,PENDING,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-04,16:26:00,2016-02-06,16:26:00,2,On time,26.4499,80.3319,12249.206491114772,1.0,12249.2065,3,5
3,4,Advance shipping,0,Caguas,Puerto Rico,725.0,18.23451042,-66.37062073,Pacific Asia,Akola,India,South Asia,Maharashtra,COMPLETE,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-04,11:31:00,2016-02-07,11:31:00,3,On time,20.7,77.0,14126.442579485549,1.0,14126.4426,4,7
3,4,Advance shipping,0,Caguas,Puerto Rico,725.0,18.23451042,-66.37062073,Pacific Asia,Akola,India,South Asia,Maharashtra,COMPLETE,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-04,11:31:00,2016-02-07,11:31:00,3,On time,27.0656,77.8808,13672.431357686031,1.0,13672.4314,4,7
2,4,Advance shipping,0,San Diego,EE. UU.,92115.0,32.75856018,-117.0881882,Pacific Asia,Akola,India,South Asia,Maharashtra,ON_HOLD,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-04,11:10:00,2016-02-06,11:10:00,2,On time,20.7,77.0,13885.115466971309,1.0,13885.1155,4,6
2,4,Advance shipping,0,San Diego,EE. UU.,92115.0,32.75856018,-117.0881882,Pacific Asia,Akola,India,South Asia,Maharashtra,ON_HOLD,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-02-04,11:10:00,2016-02-06,11:10:00,2,On time,27.0656,77.8808,13177.212557891417,1.0,13177.2126,4,6
2,1,Late delivery,1,Oxnard,EE. UU.,93030.0,34.26338196,-119.1467667,Pacific Asia,Delhi,India,South Asia,Delhi,PROCESSING,Pelican Sunstream 100 Kayak,199.9900055,First Class,2016-02-03,09:36:00,2016-02-05,09:36:00,2,On time,28.61,77.23,12814.884673666083,0.5,6407.4423,2,4
2,2,Shipping on time,0,Wayne,EE. UU.,7470.0,40.92333984,-74.27801514,Pacific Asia,Pune,India,South Asia,Maharashtra,CLOSED,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-02-03,05:23:00,2016-02-05,05:23:00,2,On time,18.5203,73.8567,12632.166543391028,0.8,10105.7332,3,5
5,4,Late delivery,1,La Mirada,EE. UU.,90638.0,33.9031601,-117.9898758,Pacific Asia,Ludhiana,India,South Asia,Punyab,COMPLETE,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-01-30,20:07:00,2016-02-04,20:07:00,5,Delayed,30.91,75.85,12663.402612508116,1.0,12663.4026,3,8
4,2,Late delivery,1,Los Angeles,EE. UU.,90044.0,33.97929382,-118.289093,Pacific Asia,Dewas,India,South Asia,Madhya Pradesh,PROCESSING,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-01-30,18:01:00,2016-02-03,18:01:00,4,Delayed,22.96,76.06,13504.274863987874,0.8,10803.4199,3,7
5,2,Late delivery,1,San Juan,Puerto Rico,921.0,45.44006348,-84.77752686,Pacific Asia,Pune,India,South Asia,Maharashtra,PENDING,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-01-30,14:51:00,2016-02-04,14:51:00,5,Delayed,18.5203,73.8567,12582.595059143245,0.8,10066.076,3,8
4,4,Shipping on time,0,Toms River,EE. UU.,8753.0,40.04056168,-74.15887451,Pacific Asia,Pune,India,South Asia,Maharashtra,COMPLETE,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-01-30,14:30:00,2016-02-03,14:30:00,4,Delayed,18.5203,73.8567,12708.704614554352,1.0,12708.7046,3,7
5,4,Late delivery,1,Caguas,Puerto Rico,725.0,18.29374695,-66.37057495,Pacific Asia,Gorakhpur,India,South Asia,Haryana,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-01-30,11:21:00,2016-02-04,11:21:00,5,Delayed,26.7637,83.4039,14037.074655206883,1.0,14037.0747,4,9
5,4,Late delivery,1,Caguas,Puerto Rico,725.0,18.29374695,-66.37057495,Pacific Asia,Gorakhpur,India,South Asia,Haryana,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-01-30,11:21:00,2016-02-04,11:21:00,5,Delayed,29.4467,75.6724,13325.739485224463,1.0,13325.7395,4,9
0,0,Shipping on time,0,Florissant,EE. UU.,63031.0,38.79660034,-90.34640503,Pacific Asia,Bangalore,India,South Asia,Karnataka,CLOSED,Pelican Sunstream 100 Kayak,199.9900055,Same Day,2016-01-30,08:12:00,2016-01-30,20:12:00,0,On time,12.9789,77.5917,14123.049872967917,0.0,0.0,1,1
2,1,Late delivery,1,San Bernardino,EE. UU.,92410.0,34.11592865,-117.2950821,Pacific Asia,Bangalore,India,South Asia,Karnataka,CLOSED,Pelican Sunstream 100 Kayak,199.9900055,First Class,2016-01-30,07:30:00,2016-02-01,07:30:00,2,On time,12.9789,77.5917,14546.720559026387,0.5,7273.3603,2,4
1,0,Late delivery,1,Hagerstown,EE. UU.,21740.0,39.58020401,-77.72775269,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Same Day,2016-01-29,21:41:00,2016-01-30,09:41:00,1,On time,13.0825,80.275,13731.94236407576,0.0,0.0,1,2
4,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.27920532,-66.37055206,Pacific Asia,Gaya,India,South Asia,Bihar,PROCESSING,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-01-29,06:58:00,2016-02-02,06:58:00,4,Delayed,24.75,85.01,14314.099826464204,0.8,11451.2799,3,7
2,4,Advance shipping,0,Caguas,Puerto Rico,725.0,18.23437119,-66.3706131,Pacific Asia,Gaya,India,South Asia,Bihar,COMPLETE,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-01-29,06:16:00,2016-01-31,06:16:00,2,On time,24.75,85.01,14318.24128532532,1.0,14318.2413,4,6
5,4,Late delivery,1,Caguas,Puerto Rico,725.0,18.21787071,-66.37059784,Pacific Asia,Durgapur,India,South Asia,Maharashtra,PENDING,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-01-29,00:19:00,2016-02-03,00:19:00,5,Delayed,23.55,87.32,14563.08945888555,1.0,14563.0895,4,9
4,4,Shipping on time,0,Houston,EE. UU.,77093.0,29.77199745,-95.37243652,Pacific Asia,Thane,India,South Asia,Maharashtra,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Standard Class,2016-01-28,11:42:00,2016-02-01,11:42:00,4,Delayed,19.1972,72.9722,14428.561265750832,1.0,14428.5613,4,8
5,2,Late delivery,1,Chicago,EE. UU.,60614.0,41.89535523,-87.72576141,Pacific Asia,Durgapur,India,South Asia,Bengala Occidental,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.9900055,Second Class,2016-01-28,03:18:00,2016-02-02,03:18:00,5,Delayed,23.55,87.32,12720.0500334572,0.8,10176.04,3,8
